"filename", "language", "TypeScript JSX", "comment", "blank", "total"
"/Users/mphelps/climb_w_friends_v2/src/pages/map.tsx", "TypeScript JSX", 14, 0, 1, 15
"/Users/mphelps/climb_w_friends_v2/src/pages/mapComponents/allClimbsModal.tsx", "TypeScript JSX", 26, 0, 4, 30
"/Users/mphelps/climb_w_friends_v2/src/pages/mapComponents/mapNavBar.tsx", "TypeScript JSX", 12, 0, 0, 12
"/Users/mphelps/climb_w_friends_v2/src/reusableComponents/styles.tsx", "TypeScript JSX", 16, 0, 1, 17
"Total", "-", 68, 0, 6, 74
