"filename", "language", "TypeScript JSX", "comment", "blank", "total"
"/Users/mphelps/climb_w_friends_v2/src/pages/homeComponents/maps.tsx", "TypeScript JSX", 15, 0, 3, 18
"/Users/mphelps/climb_w_friends_v2/src/pages/homeComponents/mapsComponents/addMapModal.tsx", "TypeScript JSX", 76, 1, 4, 81
"/Users/mphelps/climb_w_friends_v2/src/pages/homeComponents/mapsComponents/editModal.tsx", "TypeScript JSX", 2, 0, 1, 3
"/Users/mphelps/climb_w_friends_v2/src/reusableComponents/purpleButton.tsx", "TypeScript JSX", 18, 0, 1, 19
"Total", "-", 111, 1, 9, 121
