"filename", "language", "TypeScript JSX", "comment", "blank", "total"
"/Users/mphelps/climb_w_friends_v2/src/App.tsx", "TypeScript JSX", 2, 0, -1, 1
"/Users/mphelps/climb_w_friends_v2/src/pages/filterProvider.tsx", "TypeScript JSX", 28, 0, 7, 35
"/Users/mphelps/climb_w_friends_v2/src/pages/mapComponents/modalComponents/filterModal.tsx", "TypeScript JSX", 5, 0, 1, 6
"Total", "-", 35, 0, 7, 42
